transaction_id,sender_account_id,receiver_account_id,timestamp,amount,currency,transaction_type,channel,beneficiary_id,device_id,geo_event_id,is_international,balance_after,transaction_status,payment_reference
TXN-3UBSZ60,ACC-VYP1NJG,EXT-AK1VRJN,2026-04-27 19:57:00,12609.51,INR,CARD_PURCHASE,CARD,,DEV-MDW8NB,GEO-CTI5RV,FALSE,405843.96,SUCCESS,E-COM/7049998747
TXN-YHRTI6S,ACC-2DUG8RM,ACC-2DUG8RM,2026-04-27 20:05:00,500.00,INR,ATM_WITHDRAWAL,ATM,,,GEO-TLR6E4,FALSE,173355.79,SUCCESS,ATM-CASH634028
TXN-S3YZFSR,ACC-6GN8W9U,EXT-OGYR3XK,2026-04-27 20:08:00,1164.80,INR,UPI_MERCHANT,UPI,BEN-IBC695,DEV-Y2WN6G,GEO-OG0E3M,FALSE,72682.13,SUCCESS,UPI/622250787
TXN-M2ZFP64,ACC-79O2XZ3,EXT-HJK1EYY,2026-04-27 20:21:00,12793.51,INR,CARD_PURCHASE,CARD,,DEV-J0NB3R,GEO-CSMJT6,FALSE,263980.23,SUCCESS,E-COM/2970633207
TXN-O52TFZZ,ACC-BS5FI6E,EXT-ZRENUN5,2026-04-27 20:36:00,2910.61,INR,UPI_MERCHANT,UPI,BEN-MDJ874,DEV-8ITV5I,GEO-P4RO5G,FALSE,363394.85,SUCCESS,UPI/140146911
TXN-EGV6KK1,ACC-TUIK15U,EXT-HJK1EYY,2026-04-27 20:47:00,14051.23,INR,CARD_PURCHASE,CARD,,DEV-ZJ2N98,GEO-4THYU4,FALSE,204134.26,SUCCESS,E-COM/7887129441
TXN-GNN6N70,ACC-5I78U5T,EXT-R9OUDOC,2026-04-27 20:53:00,5873.21,INR,CARD_PURCHASE,CARD,,DEV-YPWB66,GEO-S9SMP8,FALSE,360754.54,SUCCESS,E-COM/6406663413
TXN-I0LGZ14,ACC-BS5FI6E,EXT-H7ETZHC,2026-04-27 20:56:00,2690.91,INR,UPI_MERCHANT,UPI,,DEV-8ITV5I,GEO-LQ5UKD,FALSE,360703.94,SUCCESS,UPI/610515244
TXN-E7CKW7C,ACC-O1SZJIV,EXT-OAOA73J,2026-04-27 21:03:00,1019.62,INR,UPI_MERCHANT,UPI,,DEV-D53YWQ,,FALSE,102869.07,SUCCESS,UPI/761428303
TXN-1OEA8RS,ACC-5R5L6RZ,EXT-B9M80O2,2026-04-27 21:04:00,4890.18,INR,CARD_PURCHASE,CARD,,DEV-J9DYE2,GEO-35XY75,FALSE,222274.87,SUCCESS,E-COM/9306019313
TXN-XUU2QQT,ACC-5DFNIAJ,EXT-VHS1K3A,2026-04-27 21:25:00,9119.61,INR,CARD_PURCHASE,CARD,,DEV-FGL0C5,GEO-YSYZ5C,FALSE,390899.37,SUCCESS,E-COM/4823163338
TXN-32Y1OL9,ACC-9EC6G61,EXT-U9YOT11,2026-04-27 21:30:00,1295.92,INR,UPI_MERCHANT,UPI,,DEV-OB13VA,,FALSE,209810.12,SUCCESS,UPI/219874244
TXN-4G7M6DV,ACC-6Y3A5Z1,EXT-910UU57,2026-04-27 21:32:00,1436.90,INR,UPI_MERCHANT,UPI,,DEV-IB05VE,,FALSE,408797.82,SUCCESS,UPI/208524328
TXN-L03LQRY,ACC-A78MX1E,EXT-Z9OCXLG,2026-04-27 21:37:00,122.80,INR,UPI_MERCHANT,UPI,,DEV-YQ48O4,GEO-LLBL09,FALSE,240732.39,SUCCESS,UPI/388447450
TXN-6L51V90,ACC-AO08CAP,EXT-LQRJ9RS,2026-04-27 21:38:00,1155.35,INR,UPI_MERCHANT,UPI,,DEV-5188YN,GEO-ILQH1D,FALSE,305767.50,SUCCESS,UPI/102296533
TXN-6EB17ZR,ACC-2WT59GL,EXT-NREK8PK,2026-04-27 21:46:00,9584.86,INR,CARD_PURCHASE,CARD,,DEV-MJSPI9,,FALSE,188845.35,SUCCESS,E-COM/1109906301
TXN-MZJQ5OT,ACC-2WFUDM7,EXT-7Q9AH8R,2026-04-27 21:55:00,7396.17,INR,CARD_PURCHASE,CARD,,DEV-Y2T3KX,GEO-6F235L,FALSE,271000.86,SUCCESS,E-COM/9123003696
TXN-FM2UKJ4,ACC-9JHCAZ8,EXT-N6MG9BX,2026-04-27 21:56:00,2854.51,INR,UPI_MERCHANT,UPI,,DEV-5H1LO6,,FALSE,233518.71,SUCCESS,UPI/676040386
TXN-TOT6YCJ,ACC-SRI2AOF,EXT-C38HYF9,2026-04-27 21:56:00,5334.10,INR,CARD_PURCHASE,CARD,,DEV-QI0V13,GEO-2BI6J1,FALSE,649142.03,SUCCESS,E-COM/4072377775
TXN-LW373RK,ACC-SRQT0PA,EXT-AK1VRJN,2026-04-27 22:07:00,8928.23,INR,CARD_PURCHASE,CARD,,DEV-AQ4Y4D,,FALSE,286238.41,SUCCESS,E-COM/2010182001
TXN-LY1KMK5,ACC-3A1MITK,EXT-V96KET6,2026-04-27 22:16:00,1151.09,INR,UPI_MERCHANT,UPI,,DEV-E1E6RD,GEO-A1OLHU,FALSE,147794.59,SUCCESS,UPI/627144147
TXN-DQC456T,ACC-GE49DBZ,EXT-8F1CBFN,2026-04-27 22:26:00,863.87,INR,UPI_MERCHANT,UPI,BEN-TW2I3D,DEV-FTIN6T,GEO-64GH63,FALSE,-452173.03,SUCCESS,UPI/481905834
TXN-VOS7A87,ACC-U652FYS,EXT-4QD5RTN,2026-04-27 22:27:00,1622.17,INR,UPI_MERCHANT,UPI,,DEV-CSY023,GEO-FLD88W,FALSE,307131.21,SUCCESS,UPI/666945058
TXN-QQN3WK3,ACC-D7761SU,ACC-D7761SU,2026-04-27 22:28:00,10000.00,INR,ATM_WITHDRAWAL,ATM,,,GEO-6EESFQ,FALSE,395450.67,SUCCESS,ATM-CASH101065
TXN-BRUVIE6,ACC-VYP1NJG,EXT-7Q9AH8R,2026-04-27 22:29:00,563.01,INR,UPI_MERCHANT,UPI,BEN-ZHH1NA,DEV-MDW8NB,,FALSE,405280.95,SUCCESS,UPI/567763957
TXN-4QVO920,ACC-WUKFV2A,EXT-WJ247UD,2026-04-27 22:30:00,2597.79,INR,UPI_MERCHANT,UPI,,DEV-FRRC8T,GEO-ZWJS97,FALSE,528380.75,SUCCESS,UPI/183892720
TXN-GRT9J84,ACC-B2JA7EF,ACC-B2JA7EF,2026-04-27 22:36:00,500.00,INR,ATM_WITHDRAWAL,ATM,,,GEO-F1ZTKW,FALSE,298516.56,SUCCESS,ATM-CASH953522
TXN-7AW5ZF7,ACC-CEQUA7O,EXT-Y6B8BRR,2026-04-27 22:37:00,1733.95,INR,UPI_MERCHANT,UPI,,DEV-D6PYSK,GEO-FE7ZWE,FALSE,380119.48,SUCCESS,UPI/400439544
TXN-T5KMPUP,ACC-MTU16BT,EXT-NREK8PK,2026-04-27 22:45:00,5343.30,INR,CARD_PURCHASE,CARD,,DEV-RDIJ8O,GEO-8XSXK8,FALSE,290755.53,SUCCESS,E-COM/5124901262
TXN-HKU1J7Z,ACC-GG7JPM7,ACC-GG7JPM7,2026-04-27 22:58:00,1000.00,INR,ATM_WITHDRAWAL,ATM,,,,FALSE,161297.65,SUCCESS,ATM-CASH257004
TXN-5KWG6CR,ACC-CFU5HYS,EXT-4DWX3MN,2026-04-27 23:10:00,987.25,INR,UPI_MERCHANT,UPI,,DEV-UTY7BS,GEO-P2RF0F,FALSE,347850.66,SUCCESS,UPI/273603980
TXN-1NZ9VNL,ACC-LCP2277,EXT-F2EDDOV,2026-04-27 23:40:00,218.28,INR,UPI_MERCHANT,UPI,,DEV-UXR8V2,,FALSE,140992.34,SUCCESS,UPI/343681779
TXN-K94BV9C,ACC-DY1MSMZ,EXT-74MJ4M5,2026-04-27 23:49:00,405.53,INR,UPI_MERCHANT,UPI,,DEV-TJ4GX2,GEO-6QQNO0,FALSE,231044.28,SUCCESS,UPI/539862473
TXN-1BA96J1,ACC-8MFT3J4,EXT-7Q9AH8R,2026-04-28 08:08:00,2939.82,INR,UPI_MERCHANT,UPI,BEN-24HDTL,DEV-TZ73WV,,FALSE,296676.58,SUCCESS,UPI/164913310
TXN-36UO4JX,ACC-9RGDKUY,EXT-1V3JXBX,2026-04-28 08:08:00,2801.00,INR,UPI_MERCHANT,UPI,,DEV-NK6NN8,,FALSE,453592.64,SUCCESS,UPI/998227544
TXN-QOK3VZS,ACC-7YVR4NK,ACC-7YVR4NK,2026-04-28 08:10:00,10000.00,INR,ATM_WITHDRAWAL,ATM,,,GEO-Z02RIS,FALSE,435178.28,SUCCESS,ATM-CASH432986
TXN-FMNVM57,ACC-C46C17Z,EXT-XT2CEDE,2026-04-28 08:18:00,2035.55,INR,UPI_MERCHANT,UPI,,DEV-J8SV0T,GEO-F2Q60U,FALSE,232236.29,SUCCESS,UPI/476229182
TXN-PCMMAN7,ACC-4EVB2Y6,EXT-T4EOS2E,2026-04-28 08:25:00,1837.20,INR,UPI_MERCHANT,UPI,,DEV-X0YV1W,GEO-I2R2XW,FALSE,451177.86,SUCCESS,UPI/387222788
TXN-EOPJQU6,ACC-SSG5XRZ,EXT-HN7A8AO,2026-04-28 08:32:00,1614.12,INR,UPI_MERCHANT,UPI,,DEV-4EL8FW,GEO-QYJ8VC,FALSE,401318.93,SUCCESS,UPI/370198191
TXN-4OG8F9W,ACC-L9CYMTY,EXT-WRI3AX4,2026-04-28 08:39:00,627.35,INR,UPI_MERCHANT,UPI,,DEV-4TKCO2,,FALSE,203060.53,SUCCESS,UPI/361332995
TXN-7ZN6H2Z,ACC-Y1WIZ9P,EXT-6LJYKAD,2026-04-28 09:00:00,2743.11,INR,UPI_MERCHANT,UPI,,DEV-81QYTF,GEO-DV460F,FALSE,396933.18,SUCCESS,UPI/666147160
TXN-K2T08GZ,ACC-4IKMOC0,EXT-BFSYI59,2026-04-28 09:02:00,28136.86,INR,IMPS_TRANSFER,IMPS,BEN-3FP436,DEV-PV9L9V,GEO-29KORI,FALSE,296226.27,SUCCESS,RENT-202604
TXN-42MQR8R,ACC-RMJ1BMF,EXT-5L5FTH0,2026-04-28 09:09:00,2632.71,INR,UPI_MERCHANT,UPI,,DEV-293BGO,GEO-7ALK99,FALSE,178891.27,SUCCESS,UPI/739230945
TXN-IQ4VQY5,ACC-B56HEP2,EXT-3JQIP98,2026-04-28 09:20:00,2834.18,INR,UPI_MERCHANT,UPI,BEN-UWL87T,DEV-8ZWLYD,GEO-RI5LRQ,FALSE,321797.82,SUCCESS,UPI/277659275
TXN-JZI3TAI,ACC-G9O9YP6,EXT-I3UKJSI,2026-04-28 09:21:00,1729.71,INR,UPI_MERCHANT,UPI,,DEV-3FU3KX,,FALSE,272862.33,SUCCESS,UPI/944103167
TXN-KUTSIW6,ACC-N4YTUKC,EXT-26MKTN4,2026-04-28 09:38:00,2833.93,INR,UPI_MERCHANT,UPI,,DEV-HX8NUH,GEO-D6VND1,FALSE,398273.87,SUCCESS,UPI/339339382
TXN-HNEK3YC,ACC-CBKOGG5,EXT-5HUONPA,2026-04-28 09:40:00,1942.21,INR,UPI_MERCHANT,UPI,,DEV-E0ANQP,GEO-0TAQZB,FALSE,266540.92,SUCCESS,UPI/781742000
TXN-JJ2PNO1,ACC-66NW7Y6,EXT-3AQOCYJ,2026-04-28 09:43:00,1473.37,INR,UPI_MERCHANT,UPI,,DEV-X90Q3L,,FALSE,788860.40,SUCCESS,UPI/952747277
TXN-33KTUB7,ACC-I603D93,EXT-YFKV89G,2026-04-28 09:55:00,1229.10,INR,UPI_MERCHANT,UPI,,DEV-91PGKB,,FALSE,204916.28,SUCCESS,UPI/727635769
TXN-PH1XJKV,ACC-XHO0VH4,EXT-C38HYF9,2026-04-28 10:05:00,8453.57,INR,CARD_PURCHASE,CARD,,DEV-4C2UNQ,GEO-VZ28DT,FALSE,353671.14,SUCCESS,E-COM/8342065985
TXN-IBLTC25,ACC-5I78U5T,EXT-ZRENUN5,2026-04-28 10:21:00,1679.08,INR,UPI_MERCHANT,UPI,BEN-7PGXIK,DEV-YPWB66,GEO-O5S4MQ,FALSE,359075.46,SUCCESS,UPI/135889595
TXN-YM052OL,ACC-UUMK563,EXT-3JQIP98,2026-04-28 10:24:00,14509.27,INR,CARD_PURCHASE,CARD,,DEV-598OO5,GEO-K2C56Y,FALSE,422184.02,SUCCESS,E-COM/4068067869
TXN-B689JRI,ACC-4JNUCYD,ACC-4JNUCYD,2026-04-28 10:29:00,500.00,INR,ATM_WITHDRAWAL,ATM,,,,FALSE,211203.08,SUCCESS,ATM-CASH966289
TXN-CQZECD1,ACC-5I78U5T,EXT-QC9X1KT,2026-04-28 11:06:00,718.21,INR,UPI_MERCHANT,UPI,,DEV-YPWB66,,FALSE,358357.25,SUCCESS,UPI/287762120
TXN-B1X7GGN,ACC-I85FVOE,EXT-Y3B7M5L,2026-04-28 11:08:00,2597.53,INR,UPI_MERCHANT,UPI,,DEV-OJZX0M,,FALSE,428073.35,SUCCESS,UPI/484071817
TXN-1VVD1GZ,ACC-VTEGB41,ACC-M5VWIPG,2026-04-28 11:12:00,8226.12,INR,IMPS_TRANSFER,IMPS,,,GEO-IQPG8S,FALSE,374428.49,SUCCESS,IMPS8975842136
TXN-ILCHC2I,ACC-D6FLEEP,ACC-CFU5HYS,2026-04-28 11:13:00,14625.45,INR,IMPS_TRANSFER,IMPS,BEN-4R6MDM,DEV-IV910D,GEO-4FN5FH,FALSE,236183.54,SUCCESS,IMPS1676047395
TXN-95NPTQX,ACC-WHV3F3F,EXT-VHS1K3A,2026-04-28 11:14:00,5528.01,INR,CARD_PURCHASE,CARD,,DEV-9QMGV2,GEO-S78IYM,FALSE,689368.79,SUCCESS,E-COM/9496312891
TXN-4WAQXZB,ACC-L3UHWZI,EXT-NAGDY3M,2026-04-28 11:17:00,64384.51,INR,IMPS_TRANSFER,IMPS,BEN-AU3DW5,DEV-23LD2L,,FALSE,186561.69,SUCCESS,RENT-202604
TXN-7XEH95Z,ACC-9535HJH,EXT-AK1VRJN,2026-04-28 11:19:00,2698.43,INR,UPI_MERCHANT,UPI,BEN-SZH1V4,DEV-7VOSIY,,FALSE,165332.07,SUCCESS,UPI/903171445
TXN-45DZLBZ,ACC-KEARJ2W,EXT-K4HYWE1,2026-04-28 11:26:00,564.17,INR,UPI_MERCHANT,UPI,,DEV-I3N1QG,GEO-VS6L0X,FALSE,183826.31,SUCCESS,UPI/161052546
TXN-UJPGNQ7,ACC-PQ9YTXH,EXT-8F1CBFN,2026-04-28 11:39:00,1890.61,INR,UPI_MERCHANT,UPI,BEN-85V7GC,DEV-I19UB4,GEO-9D6059,FALSE,420289.33,SUCCESS,UPI/971779263
TXN-U4ULR9G,ACC-AWXUF9Q,EXT-B9M80O2,2026-04-28 11:59:00,4998.32,INR,CARD_PURCHASE,CARD,,DEV-SJUKA2,,FALSE,576774.86,SUCCESS,E-COM/9787201003
TXN-PX6WV0I,ACC-GA3ZIBH,EXT-CYVOLL0,2026-04-28 12:08:00,951.61,INR,UPI_MERCHANT,UPI,,DEV-M9DRWD,GEO-C05K28,FALSE,130358.83,SUCCESS,UPI/256507750
TXN-RK9WH98,ACC-6O9YZPF,ACC-6O9YZPF,2026-04-28 12:18:00,1000.00,INR,ATM_WITHDRAWAL,ATM,,,GEO-DT3RAD,FALSE,168369.78,SUCCESS,ATM-CASH721708
TXN-XT641JZ,ACC-FZGLI4U,ACC-FZGLI4U,2026-04-28 12:20:00,1000.00,INR,ATM_WITHDRAWAL,ATM,,,,FALSE,273863.10,SUCCESS,ATM-CASH194099
TXN-W55LU8C,ACC-PNEE5DN,EXT-O6PN5MU,2026-04-28 12:21:00,1614.85,INR,UPI_MERCHANT,UPI,,DEV-GGA0HE,GEO-5WGFM5,FALSE,239110.29,SUCCESS,UPI/669798701
TXN-GTJER9C,ACC-KRF7YIN,EXT-OKDPW44,2026-04-28 12:25:00,1555.41,INR,UPI_MERCHANT,UPI,,DEV-OWL13Y,GEO-QV36VE,FALSE,897275.82,SUCCESS,UPI/469518677
TXN-9H4QZFN,ACC-8R8KUSS,EXT-JXK87AU,2026-04-28 12:26:00,14717.29,INR,CARD_PURCHASE,CARD,,DEV-W338L0,,FALSE,277480.18,SUCCESS,E-COM/4933225294
TXN-A6PXFXH,ACC-2KLTALC,EXT-Q6L6GT6,2026-04-28 12:34:00,14749.01,INR,CARD_PURCHASE,CARD,,DEV-YD1SSZ,,FALSE,238861.82,SUCCESS,E-COM/4265333174
TXN-CB9ZU48,ACC-Q2NS5MH,EXT-BBXZ3TE,2026-04-28 12:41:00,1731.93,INR,UPI_MERCHANT,UPI,,DEV-7NX32P,,FALSE,265548.44,SUCCESS,UPI/142065025
TXN-S7XOVO0,ACC-ZT3EDK2,EXT-82D28FW,2026-04-28 13:04:00,1624.41,INR,UPI_MERCHANT,UPI,,DEV-ZV6M7W,GEO-44VIX2,FALSE,206814.24,SUCCESS,UPI/485328151
TXN-SMM4Q8B,ACC-ZXCZD9M,EXT-HJK1EYY,2026-04-28 13:10:00,7600.18,INR,CARD_PURCHASE,CARD,,DEV-EB3XL4,GEO-SSZW6A,FALSE,539290.95,SUCCESS,E-COM/3633991978
TXN-1T2U8EP,ACC-2Z1UBYH,EXT-PZLQ9YQ,2026-04-28 13:10:00,675.44,INR,UPI_MERCHANT,UPI,,DEV-9714WE,GEO-3P0LKA,FALSE,334846.82,SUCCESS,UPI/273796198
TXN-TL2UCF3,ACC-5DFNIAJ,EXT-DRYHZZ1,2026-04-28 13:10:00,1740.99,INR,UPI_MERCHANT,UPI,,DEV-FGL0C5,GEO-TORF09,FALSE,389158.38,SUCCESS,UPI/510001038
TXN-9W8FAGG,ACC-I603D93,EXT-N0869NU,2026-04-28 13:36:00,510.30,INR,UPI_MERCHANT,UPI,,DEV-91PGKB,,FALSE,204405.98,SUCCESS,UPI/230011911
TXN-IDEODK2,ACC-MU6FGK8,ACC-CBKOGG5,2026-04-28 13:37:00,1342.85,INR,IMPS_TRANSFER,IMPS,BEN-YYVPO1,DEV-W3QQAZ,GEO-K3F9F4,FALSE,296996.73,SUCCESS,IMPS6636295621
TXN-SR3078K,ACC-X1Z2YVL,EXT-BK4EWFN,2026-04-28 14:09:00,1352.26,INR,UPI_MERCHANT,UPI,,DEV-IJ63WD,GEO-85M0P5,FALSE,194497.22,SUCCESS,UPI/679543989
TXN-VH2SPF0,ACC-9ET83Z0,ACC-9ET83Z0,2026-04-28 14:11:00,5000.00,INR,ATM_WITHDRAWAL,ATM,,,,FALSE,160847.17,SUCCESS,ATM-CASH611428
TXN-FFF7D7C,ACC-SRQT0PA,EXT-7Q9AH8R,2026-04-28 14:21:00,1158.07,INR,UPI_MERCHANT,UPI,BEN-341YU5,DEV-AQ4Y4D,,FALSE,285080.34,SUCCESS,UPI/644814081
TXN-JOTY9SV,ACC-AG8VFMI,EXT-JXK87AU,2026-04-28 14:22:00,11031.03,INR,CARD_PURCHASE,CARD,,DEV-9U7TB0,GEO-T6WR6F,FALSE,393960.99,SUCCESS,E-COM/7977454503
TXN-IT1W93X,ACC-KC6Q0S7,EXT-E554QYB,2026-04-28 14:24:00,1479.91,INR,UPI_MERCHANT,UPI,,DEV-E3W2GH,,FALSE,276781.47,SUCCESS,UPI/357408963
TXN-UZH5CFA,ACC-TT2SLHI,EXT-7Q9AH8R,2026-04-28 14:25:00,11519.26,INR,CARD_PURCHASE,CARD,,DEV-4KDAGA,,FALSE,271983.20,SUCCESS,E-COM/7246857700
TXN-T4YDZUU,ACC-44CI4J3,EXT-R5B89TG,2026-04-28 14:25:00,1332.33,INR,UPI_MERCHANT,UPI,,DEV-T3H5IG,,FALSE,464058.56,SUCCESS,UPI/432478846
TXN-QMUP01H,ACC-NHLLA92,ACC-NHLLA92,2026-04-28 14:27:00,500.00,INR,ATM_WITHDRAWAL,ATM,,,GEO-XC2SWV,FALSE,352827.37,SUCCESS,ATM-CASH615855
TXN-NW41U1K,ACC-2WT1Q3T,ACC-B5SQ0ZY,2026-04-28 14:30:00,22688.72,INR,IMPS_TRANSFER,IMPS,BEN-GN8XXP,DEV-GAVN5Y,GEO-N4XA6N,FALSE,152204.94,SUCCESS,IMPS2373436169
TXN-ZVT0ROE,ACC-YSN7NG9,EXT-3JQIP98,2026-04-28 14:32:00,4933.34,INR,CARD_PURCHASE,CARD,,DEV-SZ6CZY,,FALSE,494481.49,SUCCESS,E-COM/4167664493
TXN-KACM25W,ACC-3CP78ZC,EXT-8F1CBFN,2026-04-28 14:35:00,4177.39,INR,CARD_PURCHASE,CARD,,DEV-U3H93V,GEO-YFK7KW,FALSE,327932.84,SUCCESS,E-COM/9250106644
TXN-UD1BSE4,ACC-D7761SU,EXT-8HOXR7F,2026-04-28 14:40:00,1672.17,INR,UPI_MERCHANT,UPI,,DEV-JQ0790,,FALSE,393778.50,SUCCESS,UPI/628648603
TXN-ZZNZJG2,ACC-SY0X4KN,EXT-Y17934J,2026-04-28 14:45:00,2134.71,INR,UPI_MERCHANT,UPI,,DEV-R0MYGW,GEO-5EKNCD,FALSE,232780.58,SUCCESS,UPI/793246610
TXN-4NONCEM,ACC-VKE6H76,EXT-7Q9AH8R,2026-04-28 14:46:00,9591.60,INR,CARD_PURCHASE,CARD,,DEV-15KHJ2,,FALSE,394432.12,SUCCESS,E-COM/4138978721
TXN-TU6R8I5,ACC-ZSDP5YH,EXT-VHS1K3A,2026-04-28 15:00:00,11240.78,INR,CARD_PURCHASE,CARD,,DEV-7C4U2L,,FALSE,57140.52,SUCCESS,E-COM/4554893605
TXN-HCOY9D2,ACC-12310X5,EXT-JXK87AU,2026-04-28 15:00:00,13230.02,INR,CARD_PURCHASE,CARD,,DEV-5FHX3U,,FALSE,186683.59,SUCCESS,E-COM/2266819289
TXN-8TMG6QH,ACC-3JPJT10,EXT-VHS1K3A,2026-04-28 15:21:00,7827.26,INR,CARD_PURCHASE,CARD,,DEV-T0LGO2,,FALSE,488338.23,SUCCESS,E-COM/5572875703
TXN-DMM7AJU,ACC-N4YTUKC,EXT-LMYI1W4,2026-04-28 15:34:00,2255.82,INR,UPI_MERCHANT,UPI,,DEV-HX8NUH,,FALSE,396018.05,SUCCESS,UPI/368903111
TXN-DB32S20,ACC-QZ3PM7V,ACC-QZ3PM7V,2026-04-28 15:38:00,5000.00,INR,ATM_WITHDRAWAL,ATM,,,GEO-HPYG4K,FALSE,75304.27,SUCCESS,ATM-CASH716039
TXN-HGSQ1YF,ACC-FH01XWM,ACC-FH01XWM,2026-04-28 15:55:00,500.00,INR,ATM_WITHDRAWAL,ATM,,,,FALSE,327424.99,SUCCESS,ATM-CASH693127
TXN-GSNN05S,ACC-CBKOGG5,EXT-1G2BE0D,2026-04-28 16:00:00,287.48,INR,UPI_MERCHANT,UPI,,DEV-E0ANQP,,FALSE,267596.29,SUCCESS,UPI/148951966
TXN-2XWGSIB,ACC-MPR9TOT,EXT-2N7LAJZ,2026-04-28 16:01:00,1453.38,INR,UPI_MERCHANT,UPI,,DEV-4231N8,,FALSE,390467.64,SUCCESS,UPI/543623159
TXN-OU3OLOL,ACC-IF3G3T3,EXT-AK1VRJN,2026-04-28 16:10:00,8517.27,INR,CARD_PURCHASE,CARD,,DEV-7IF361,,FALSE,271675.94,SUCCESS,E-COM/8460428081
TXN-WD9WAFP,ACC-H3FNBDV,ACC-H3FNBDV,2026-04-28 16:19:00,1000.00,INR,ATM_WITHDRAWAL,ATM,,,GEO-KGKW91,FALSE,247646.45,SUCCESS,ATM-CASH230159
TXN-BBA4060,ACC-8R8KUSS,ACC-8R8KUSS,2026-04-28 16:28:00,10000.00,INR,ATM_WITHDRAWAL,ATM,,,,FALSE,267480.18,SUCCESS,ATM-CASH786361
TXN-V5EZ4NC,ACC-7YJPCHM,EXT-84ZDPIG,2026-04-28 16:32:00,1829.13,INR,UPI_MERCHANT,UPI,,DEV-RX4R1U,GEO-RJNUL6,FALSE,85592.58,SUCCESS,UPI/889261459
TXN-3HWE584,ACC-U9NMNSW,EXT-E3CQ6FE,2026-04-28 16:33:00,2186.64,INR,UPI_MERCHANT,UPI,,DEV-8IM9T1,GEO-5APXTB,FALSE,277460.89,SUCCESS,UPI/740765678
TXN-P2XUIZP,ACC-J7S9KT5,EXT-R9OUDOC,2026-04-28 16:40:00,756.99,INR,CARD_PURCHASE,CARD,,DEV-L6NDGX,GEO-N1KKOA,FALSE,371788.11,SUCCESS,E-COM/9051923943
TXN-7UJXMCF,ACC-ECJ5B4C,EXT-17F5Z5S,2026-04-28 16:46:00,1060.48,INR,UPI_MERCHANT,UPI,,DEV-5PRPC1,GEO-AXLW2R,FALSE,323329.22,SUCCESS,UPI/678656001
TXN-U1E7THN,ACC-XI27VLT,EXT-OFHYC7M,2026-04-28 16:49:00,2761.96,INR,UPI_MERCHANT,UPI,,DEV-8JAWTM,GEO-H50VJ6,FALSE,,FAILED,UPI/254484560
TXN-3G6PMXW,ACC-SO76KJG,EXT-J1AHFO3,2026-04-28 16:49:00,1277.74,INR,UPI_MERCHANT,UPI,,DEV-F1OIO3,GEO-1P2UXE,FALSE,359837.96,SUCCESS,UPI/796357100
TXN-X8R5G83,ACC-E3YVZMZ,EXT-R9OUDOC,2026-04-28 16:51:00,14498.29,INR,CARD_PURCHASE,CARD,,DEV-PGP952,,FALSE,532038.42,SUCCESS,E-COM/8317956009
TXN-YKPJ1ZI,ACC-366FZX6,EXT-OZW20NA,2026-04-28 16:57:00,2234.95,INR,UPI_MERCHANT,UPI,,DEV-MPC18N,,FALSE,352471.24,SUCCESS,UPI/237809863
TXN-NX5YF8G,ACC-CTT593O,EXT-QWS3HLT,2026-04-28 17:08:00,2004.19,INR,UPI_MERCHANT,UPI,,DEV-EI5XB9,GEO-P2VAPV,FALSE,678729.32,SUCCESS,UPI/187220224
TXN-5SOP6HW,ACC-9F5G3UK,EXT-AGEQAC9,2026-04-28 17:09:00,821.26,INR,UPI_MERCHANT,UPI,,DEV-21NTQH,,FALSE,222822.43,SUCCESS,UPI/601507919
TXN-U5UR6S2,ACC-VGKP7L9,EXT-1ZXOI65,2026-04-28 17:11:00,3748.54,INR,UPI_MERCHANT,UPI,BEN-W9REH3,DEV-54MEQC,,FALSE,267408.90,SUCCESS,UPI/120532331
TXN-T4DY3IH,ACC-6O9YZPF,EXT-7Q9AH8R,2026-04-28 17:13:00,5623.18,INR,CARD_PURCHASE,CARD,,DEV-5QTWFS,GEO-OXQ6I8,FALSE,162746.60,SUCCESS,E-COM/9880662211
TXN-IGC6WW0,ACC-KRF7YIN,EXT-PA6T8KW,2026-04-28 17:16:00,482.11,INR,UPI_MERCHANT,UPI,,DEV-OWL13Y,,FALSE,896793.71,SUCCESS,UPI/724325670
TXN-K245FC7,ACC-IRTR5JE,EXT-C0O7OXH,2026-04-28 17:36:00,2679.34,INR,UPI_MERCHANT,UPI,,DEV-70AJHL,GEO-82VP3I,FALSE,224901.66,SUCCESS,UPI/549790340
TXN-58OXEC8,ACC-QPR4VXL,EXT-HJK1EYY,2026-04-28 17:46:00,9019.02,INR,CARD_PURCHASE,CARD,,DEV-8JB8AE,GEO-S8KTS2,FALSE,194037.14,SUCCESS,E-COM/1803558010
TXN-OJ2N6GD,ACC-6BQKDJU,ACC-6BQKDJU,2026-04-28 17:46:00,1000.00,INR,ATM_WITHDRAWAL,ATM,,,GEO-U3BJFH,FALSE,300072.16,SUCCESS,ATM-CASH942668
TXN-1YM15CC,ACC-KC6Q0S7,EXT-B9M80O2,2026-04-28 17:59:00,2521.16,INR,CARD_PURCHASE,CARD,,DEV-E3W2GH,,FALSE,274260.31,SUCCESS,E-COM/6631112660
